month,line,station,variable,value,hour,type,time_period
2026-04-01,분당선,선정릉,17시-18시 하차인원,9793,17,하차,lunch
2026-04-01,분당선,수내,17시-18시 하차인원,25172,17,하차,lunch
2026-04-01,분당선,수서,17시-18시 하차인원,54193,17,하차,lunch
2026-04-01,분당선,수원,17시-18시 하차인원,22594,17,하차,lunch
2026-04-01,분당선,수원시청,17시-18시 하차인원,38388,17,하차,lunch
2026-04-01,분당선,신갈,17시-18시 하차인원,14107,17,하차,lunch
2026-04-01,분당선,압구정로데오,17시-18시 하차인원,37356,17,하차,lunch
2026-04-01,분당선,야탑,17시-18시 하차인원,63704,17,하차,lunch
2026-04-01,분당선,영통,17시-18시 하차인원,24324,17,하차,lunch
2026-04-01,분당선,오리,17시-18시 하차인원,21524,17,하차,lunch
2026-04-01,분당선,이매,17시-18시 하차인원,13778,17,하차,lunch
2026-04-01,분당선,정자,17시-18시 하차인원,40931,17,하차,lunch
2026-04-01,분당선,죽전,17시-18시 하차인원,37778,17,하차,lunch
2026-04-01,분당선,청명,17시-18시 하차인원,13677,17,하차,lunch
2026-04-01,분당선,태평,17시-18시 하차인원,38078,17,하차,lunch
2026-04-01,분당선,한티,17시-18시 하차인원,40113,17,하차,lunch
2026-04-01,서해선,김포공항,17시-18시 하차인원,9338,17,하차,lunch
2026-04-01,서해선,부천종합운동장,17시-18시 하차인원,7428,17,하차,lunch
